N_Season,N_Date,Momentum_3d,Momentum_6d,Momentum_9d,Momentum_12d,Momentum_15d,Momentum_18d,Momentum_31d,Momentum_41d,Momentum_51d,Momentum_61d,Resistance30d,Support30d,CTrendHigh_10d,CTrendHigh_20d,CTrendHigh_50d,CTrendLow_10d,CTrendLow_20d,CTrendLow_50d,Velocity_21d,EMA20,EMA50,SMA5,SMA10,SMA20,SMA50,STD20,STDSLP20,STD50,RSI6,RSI24SLP5,RSI24,RSI50SLP5,RSI50,RSI10_P10,RSI20_P20,IXICMomDiff_10,IXICMomDiff_20,IXICMomDiff_50,ADTM23day,MAADTM8ma23day,LWR3ma9day,MACD12To26m9,DIF12To26,DEA12To26m9,HistoryAvgDiff30,NC_Highest10d,VC_Highest10dV,VC_Highest10dRawV
Summer,"2015-04-14",0.0035757218,0.016791165,0.00999288,0.013603765,-0.022655796,0.0016535361,-0.033698242,0.03458671,0.09146398,0.090425424,-0.005449735,-0.051987574,0.017167768,0.028971672,0.08295516,0.00370967,0.012940476,0.08126692,0.58235544,1.0027705,1.0193504,0.99856126,1.0025636,1.0024523,1.0042125,0.011394564,-4.0354597E-4,0.026666293,53.780178,-0.42443162,56.269474,-0.10322571,65.163055,52.47343,55.114532,-0.0068593556,-0.0031953622,-0.01640319,0.4119596481323242,0.11327069997787476,-45.779602,0.21307814,0.40019226,0.2936532,1.0021753,Very_High,0.056956496,134.54
Summer,"2014-05-09",-0.021584539,0.0040708636,0.03261167,0.12291621,0.012933066,-0.0055372184,-0.029642059,0.009859608,0.02482758,-0.024990078,0.052631594,-0.044457376,0.060368482,0.13559684,0.1430274,0.04073511,0.11545268,0.13084278,0.91986537,1.0299575,1.0646462,0.992003,0.9932106,1.0459479,1.0808562,0.057211377,0.0017418057,0.044464182,86.30128,1.2247673,39.97504,-0.03341446,47.79998,74.79111,45.981434,-0.06086556,-0.13568966,-0.18976143,0.5573005676269531,0.5304874181747437,-8.670161,0.30462933,2.335434,2.1831193,1.0531516,Very_High,0.04857983,86.6646
Spring,"2014-03-31",-0.017895125,0.018664194,0.005324155,-0.011238226,0.0043338784,0.0,-0.013073581,0.089841105,-0.09708769,-1.7932075E-4,0.011636317,-0.034818564,0.02549219,0.02417793,-0.0181681,0.008994966,0.014861821,-0.032490175,0.66751635,1.0050192,1.0061728,0.99550027,1.0015208,1.0060974,1.014112,0.009086858,-3.3473596E-5,0.026149947,75.641685,-0.40445098,48.767784,-0.029292297,41.4648,49.264057,50.020878,-0.03473181,-0.040097687,0.024418995,0.3582645654678345,0.38028210401535034,-55.261753,0.17679635,0.31147003,0.22307186,1.0075477,Little_High,0.0049371775,76.19422
Spring,"2015-02-02",0.008501185,0.045800652,0.04228503,-0.0029347618,0.0052184626,0.050215766,0.05781706,-0.059471365,0.0031504047,0.057884533,0.04488349,-0.020501688,0.09689796,0.0597313,0.043517753,0.08831798,0.035411634,0.019228995,1.01912,1.0520113,1.0674331,1.024191,1.0443788,1.067714,1.0542787,0.033666153,0.0020841858,0.030798329,48.489357,-1.0760101,51.75516,0.073029324,55.851448,54.690666,52.089375,-0.07432564,-0.06830138,-0.040766045,0.2594350278377533,0.22646945714950562,-37.5982,2.2309756,1.5686798,0.45319197,1.0643815,Very_High,0.08574854,128.88
Summer,"2015-04-10",-0.0042306557,0.009533748,0.012137487,-0.023500789,-0.01599998,0.02922185,-0.0708422,0.07173167,0.089677736,-0.030728353,-0.002292258,-0.03933341,0.02594489,0.025780573,0.0889404,0.014110957,0.02219851,0.08247934,0.8891342,1.0102067,1.0276498,1.0045526,1.0117489,1.0106509,1.0134771,0.012014256,-3.5057907E-4,0.02939553,50.08452,-1.2049583,58.23605,-0.09642486,64.55114,52.979797,57.512806,-0.0022104867,-0.009908449,-0.030920234,0.13821808993816376,-0.0869002714753151,-62.447025,0.2150526,0.37147522,0.26394892,1.0097172,Very_High,0.026884725,130.63
Autumn,"2014-08-19",0.032877855,0.023407115,0.018126318,-0.022643276,-0.03755165,0.013808693,-0.0021245829,0.039874323,-0.0049210177,0.06717754,0.027272712,-0.014373929,0.06578913,0.07466235,0.086224,0.043528557,0.04618941,0.073213704,1.5181484,1.0410439,1.0703387,1.0207956,1.0384473,1.0400589,1.0653366,0.016798811,8.936934E-5,0.025465233,64.6961,-1.2560714,66.54292,-0.06400146,64.35599,51.32346,66.3386,-0.02213158,-0.048492253,-0.0428798,0.26515769958496094,0.2592405080795288,-69.22473,0.75425625,1.2427063,0.8655782,1.0487328,Very_High,0.030393265,102.88605
Autumn,"2014-08-05",-0.020996345,-0.022694802,0.03772787,0.02272972,-0.038326345,0.016638018,0.039874323,-0.0049210177,0.06717754,0.032333136,0.05981225,-0.01048555,0.01781018,-0.0022727328,0.10856775,-0.003995271,-0.0018742197,0.08625688,1.1358812,0.9941348,1.0243789,0.9896167,0.98073995,0.99173194,1.0162565,0.016448725,-9.746403E-5,0.026356468,71.66201,0.36255798,67.856964,-0.08544159,65.43972,66.71529,65.41147,-0.025367456,-0.008318432,-0.04525453,0.29535233974456787,0.4929717183113098,-7.7535796,-0.6172426,0.92905426,1.2376755,1.0025455,Very_High,0.057491418,99.85124
Autumn,"2014-08-12",0.010955457,-0.014735313,-0.028951677,0.01143865,0.024820467,-0.0032620952,0.06727896,-0.033390045,0.028955908,0.068404295,0.060919687,0.005212305,-0.007658989,0.018878764,0.08808478,-0.029905954,0.0029648314,0.071778715,0.69751334,1.0079393,1.0330526,1.0087876,1.0061002,1.0052484,1.024198,0.016351964,-1.9352137E-5,0.023148552,41.924538,2.1617286,58.583836,-0.052885436,63.299328,55.812817,63.91295,0.014025559,-0.008879397,-0.03168299,0.22397294640541077,0.25694477558135986,-68.394875,-0.53836644,0.56407166,0.8332549,1.0101817,Very_High,0.054603525,101.32897
Winter,"2014-11-12",0.024401661,-0.0017251638,0.015332862,0.020314643,0.02207333,0.07786488,-0.02043435,0.009519006,-0.021346733,0.04883747,0.06634234,-0.035663582,0.068130165,0.15668324,0.11129014,0.023599342,0.14383313,0.10438248,0.86945105,1.0456737,1.08149,1.0160004,1.0234678,1.0540323,1.0900519,0.03811957,-1.653701E-4,0.03637069,82.34035,0.59976274,47.402195,0.03645859,59.0115,65.637924,58.47058,-0.020460943,-0.015047863,-0.069629125,0.6496042609214783,0.5935007333755493,-12.588841,0.4895048,2.5753021,2.3305497,1.080737,Very_High,0.074665695,119.27926
Winter,"2014-10-30",0.020314643,0.02207333,0.07786488,-0.041139603,-0.027476804,0.010705463,-0.02063801,-0.014742932,-0.00472776,0.05945924,0.0057645394,-0.0628201,0.10560799,0.07802843,0.06875079,0.097369276,0.06793155,0.047523916,0.66967916,1.0408185,1.0630839,1.0066054,1.0295348,1.0529474,1.058407,0.031786773,0.0026617157,0.022770692,78.581215,-0.279776,52.865818,0.06013565,57.871265,49.643612,55.824554,-0.014889576,-0.0448957,-0.054402333,0.48950761556625366,0.3260239362716675,-18.648779,1.7061232,1.7633362,0.91027457,1.0571697,Very_High,0.061406165,113.00402
Summer,"2015-04-21",0.004988952,-0.017137937,0.007945968,0.0062489887,0.0016122285,-0.0013434342,-0.008399454,-0.016111396,0.0702383,0.092085496,-0.0024697639,-0.027426839,0.019591086,0.021744281,0.08650088,-0.006429633,-0.010670238,0.04964359,0.80875856,1.0059514,1.0204606,1.0037013,1.0035422,1.0088593,1.0030172,0.0104155,-1.9581281E-4,0.019272437,59.116623,1.3050369,51.63942,-0.054224394,62.48673,54.201515,54.452454,0.025363326,3.5730912E-4,0.0027347542,0.3836589455604553,0.44326817989349365,-26.98816,0.07595891,0.3781891,0.34020963,1.0099616,Very_High,0.04945395,134.54
Autumn,"2014-07-28",0.03772787,0.02272972,-0.038326345,0.016638018,0.009560253,0.026197629,-0.033390045,0.028955908,0.07249796,0.0076724333,0.029430462,-0.024483152,0.02631853,0.09214718,0.166745,-0.008782039,0.055790566,0.12861392,1.1697202,1.0404725,1.0775911,1.0195001,1.0344865,1.0398146,1.0716059,0.016314149,-8.177742E-4,0.031557526,54.86372,-1.076503,67.78475,-0.15993194,69.58714,57.102604,67.167145,-0.03217211,-0.08076809,-0.08048613,0.6127208471298218,0.49888911843299866,-63.108112,0.3942349,1.5224304,1.325313,1.0582782,Stay,0.0020153993,98.13334
Summer,"2014-05-01",0.03261167,0.12291621,0.012933066,-0.0055372184,-0.0018369477,-0.020447357,0.029948527,7.5336173E-4,-0.027032953,0.092811845,0.02379528,-0.03340265,0.15033858,0.10294756,0.09607038,0.113607205,0.059767567,0.07148883,0.79641944,1.0673238,1.0909688,1.0059421,1.052407,1.0882956,1.1023222,0.04850235,0.0056232484,0.032745544,86.694016,2.311673,44.81521,-0.048542786,49.121613,48.514862,44.586544,-0.12683451,-0.12653188,-0.11706563,0.41610702872276306,0.4515284597873688,-14.506558,2.1716967,2.1048126,1.0189643,1.0902262,Very_High,0.016156755,84.73642
Winter,"2014-12-18",0.01761513,-0.054016147,-0.032996606,0.017533112,-0.03728912,0.023409717,0.060449034,0.054164294,0.03057412,-0.018389646,0.10035913,0.001271045,-0.033788413,-0.021600148,0.12482479,-0.078324325,-0.06625673,0.0855535,1.1514512,1.0061755,1.0283654,1.0301406,1.0131668,0.9881923,1.0320296,0.031749416,0.0024366374,0.056084316,33.623398,-0.6710495,76.463196,-0.025439452,60.76215,54.102024,71.59298,0.022004511,0.03558973,-0.06288954,0.4132327735424042,0.3500531315803528,-71.11372,-1.7078707,-0.23361969,0.6203157,1.0000327,Very_High,0.018819263,114.31882
Autumn,"2014-09-03",-0.026085047,0.004519122,0.0109517835,0.03328877,0.015201846,0.010955457,0.006316552,-0.0021245829,0.039874323,-0.0049210177,0.06629555,-0.003995271,0.030393265,0.089632034,0.13791753,-0.015404723,0.04150495,0.084728666,2.7976,0.99285537,1.02638,0.97167677,0.9757204,0.99833524,1.0273997,0.02906879,6.9320796E-4,0.034204364,82.27731,0.44913942,53.29881,-0.063401796,65.49539,69.70007,62.24755,0.017642455,0.0049466193,-0.04223063,0.5819447636604309,0.5523018836975098,-6.4556465,-0.14202976,1.7008286,1.7718434,1.0087686,Stay,-0.0011627036,102.2315
Summer,"2014-04-08",-0.033155475,-8.159388E-4,-0.017895125,0.018664194,0.005324155,-0.011238226,0.014852584,0.03429016,-0.06248375,0.017154528,0.030552786,-0.010364808,-0.024754899,-0.012065162,-0.034920976,-0.041605793,-0.029009335,-0.04675147,1.0230784,0.98155767,0.98137647,0.9838837,0.9779247,0.9802557,0.9917068,0.012330895,5.5665727E-4,0.024833053,71.31777,0.6311897,46.89552,-0.06610413,51.3619,53.742424,48.87946,5.1112846E-4,-0.030516118,0.038062498,-0.2547544240951538,0.08195328712463379,-49.824398,-0.4948101,-0.016494751,0.2309103,0.9849465,High,0.011632281,74.6184
Spring,"2015-01-05",-0.065029904,-0.0062705385,0.0059892307,0.059039254,-0.04908251,-0.021735406,0.01746527,0.060449034,0.054164294,0.03057412,0.034646653,-0.06625673,0.0053261607,-0.033703193,0.09250858,-0.054491155,-0.09246249,0.024207694,1.3724539,0.9536674,0.9645842,0.96173,0.9523594,0.95397973,0.95195043,0.022848673,-0.0013135358,0.036630314,53.577957,2.2000244,51.24064,-0.09732056,66.05139,54.397167,50.98181,0.03754263,0.057204846,0.012802348,-0.3257869482040405,-0.13188372552394867,-24.89491,-0.9492257,-0.5697632,-0.09515033,0.94174665,Very_High,0.042337712,112.804794
Autumn,"2014-08-22",0.0192133,0.032877855,0.023407115,0.018126318,-0.022643276,-0.03755165,0.03487624,0.05354174,-0.040050972,0.04951916,0.040711645,-0.010158239,0.05752982,0.047828894,0.0834541,0.041232638,0.02123374,0.071461946,0.99847627,1.0372943,1.0698484,1.0088416,1.0267115,1.041752,1.0683964,0.022538848,0.0014722813,0.029168116,71.11014,-0.6886383,69.55519,-0.07875061,65.58496,58.475224,59.93449,-0.029514682,-0.036593627,-0.0329384,0.5861665606498718,0.33881455659866333,-9.5619,0.93950415,1.651413,1.1816609,1.0520139,Very_High,0.022371124,102.88605
Spring,"2015-01-29",0.04536664,0.038090907,-0.004090872,-0.051332217,0.019123256,-0.051830333,0.01469798,-0.062568314,0.051878344,0.059360728,0.028404888,-0.01617297,0.08607102,0.053370792,0.05773457,0.004884646,-0.027473034,-0.023028754,1.4346393,1.0652218,1.0753223,1.0440264,1.06837,1.0779445,1.0578684,0.027325775,9.2524214E-4,0.029560648,69.42167,1.488179,43.57152,0.044843294,57.949314,42.42165,53.474598,-0.07466872,-0.06927543,-0.06311094,0.16602899134159088,0.22683881223201752,-62.152905,1.9242172,0.8991318,-0.06297681,1.0709375,Very_High,0.073773965,127.48
Winter,"2014-10-22",0.07786488,-0.041139603,-0.027476804,0.010705463,-0.009643085,-0.013232531,0.03593053,-0.037331637,0.06581291,-0.0138268545,0.019187057,-4.0918714E-4,0.04331911,0.025668474,0.08887272,-9.1544207E-4,-0.029446615,0.027298326,1.066036,1.0301002,1.0387443,1.0316538,1.0329988,1.0328177,1.027725,0.01590636,4.8825462E-4,0.016471582,26.901825,1.102877,51.25905,-0.0855011,67.7861,54.001663,53.40214,-0.043480918,-0.03737628,-0.07505957,0.16404099762439728,0.040072545409202576,-60.291824,0.5728366,0.14556122,-0.14085707,1.0273112,Very_High,0.059456486,109.39207
Autumn,"2014-08-29",0.010648823,0.0031820333,0.021220466,0.031305324,0.024333557,-0.004299953,0.00599808,-0.008309303,0.013113765,0.0122676445,0.043660816,0.0048611565,0.054627605,0.061178446,0.12038822,0.04028918,0.06158469,0.1079579,0.98772013,1.0316976,1.0676274,1.0062634,1.0133766,1.0408067,1.0691185,0.02896871,0.0016692091,0.03313609,87.34115,0.67432326,55.544506,-0.05393982,64.44466,67.85333,57.20311,-0.021091372,-0.024250489,-0.06807086,0.527243435382843,0.5676804780960083,-5.071693,0.5239904,1.9384155,1.6764203,1.051324,High,0.008163102,102.88605
Winter,"2014-10-01",-0.013232531,-0.027137244,0.006965558,-0.00992107,0.036934935,0.021750199,0.04883747,0.034068942,0.006316552,-0.0021245829,0.030393265,-0.03201757,-0.0025541633,-0.016085308,0.07540376,-0.025350483,-0.00547792,0.046830013,0.7077189,0.9880308,1.005389,0.9944651,0.98504245,0.98762244,1.0006777,0.014823438,-1.6811062E-4,0.025616512,33.241806,3.2225099,55.79677,0.008850098,60.891552,56.10758,59.36883,-0.008319233,-0.0027691573,-0.05787958,0.28597497940063477,0.3549145758152008,-26.007166,-0.6249901,0.26115417,0.5736492,0.98772454,Very_High,0.016784243,101.537254
Summer,"2014-06-11",0.016744072,0.030057486,0.015433543,0.047444686,0.004565795,0.016832106,0.040749364,0.11948818,-0.030628473,3.736355E-5,0.062699795,-0.010073877,0.056396328,0.11910043,0.23715599,0.019846816,0.07695966,0.19365059,2.8714285,1.0454018,1.1027324,1.0059744,1.0194293,1.0502379,1.1278675,0.034004252,8.593403E-4,0.06938908,85.86172,0.7079468,64.54208,-0.028149415,48.506767,78.15799,65.82219,-0.026621608,-0.06470812,-0.19029355,0.876489520072937,0.8392862677574158,-23.492937,0.3044982,2.9221878,2.7699387,1.0869827,Little_Low,-0.0067538396,92.88325
Summer,"2015-05-05",-0.022077085,-0.054115307,0.04457041,0.018530222,-0.0065354477,0.0035757218,-0.010873798,-0.008399454,-0.016111396,0.0702383,0.005631669,-0.03098323,0.01848682,0.019122794,-0.018270621,-0.007026126,-0.0015875899,-0.029924454,1.0123508,0.9852607,0.9998549,0.9870689,0.9759347,0.9852601,0.9908989,0.016198097,-1.1904724E-4,0.018059874,53.95264,-0.21678086,54.754482,0.034986116,56.871098,61.321495,56.578037,0.001109492,0.018854778,0.029676473,0.2737829089164734,0.47556987404823303,-7.9310174,-0.54241025,0.5567322,0.8279373,0.9914489,?,?,?
Summer,"2014-04-25",0.08258408,0.026348608,-0.021990689,-0.0032558849,-0.033155475,-8.159388E-4,0.009859608,0.02482758,-0.024990078,0.059769038,0.017307214,-0.019767094,0.0746844,0.05630657,0.06010452,0.0015100304,-0.020855142,-0.01740302,1.4976805,1.0678328,1.0720116,1.0485343,1.0729516,1.0730932,1.073759,0.025692092,0.0017584332,0.01856251,46.050083,-0.18191986,54.34882,-0.03862381,47.641117,38.330173,49.17341,-0.10301695,-0.081604004,-0.09406468,0.3412744104862213,0.004640620201826096,-78.2351,1.3298184,0.63054657,-0.03436261,1.0758832,Very_High,0.056679375,84.73642
Autumn,"2014-09-30",0.0023877965,-0.038605053,-0.0020737748,0.011652311,0.023718072,-0.008699892,0.050549686,0.008490711,0.00599808,-0.008309303,0.043977,-0.018779244,0.0027651545,-0.02120681,0.074158676,-0.008595401,-0.04556078,0.051298104,0.75560546,1.0024081,1.0215288,1.0050277,0.99825597,1.0033761,1.0175303,0.014707702,-1.4212895E-4,0.026123691,59.499184,3.0375838,55.79677,0.022221375,60.00119,56.10758,56.939953,-0.011455815,8.5038133E-4,-0.049585514,0.3812996745109558,0.37983787059783936,-28.917948,-0.48189795,0.40859985,0.6495488,1.0020127,High,0.008272665,101.537254
Summer,"2015-04-28",0.017614922,0.0326511,0.009413771,0.007389752,-0.008461311,0.009533748,0.015779579,-0.033698242,0.03458671,0.09146398,0.034413792,-0.0021974791,0.056956496,0.06439867,0.055381157,-0.010563115,0.004677434,-0.007884032,3.0930116,1.0210885,1.04064,1.0015646,1.0168297,1.0265117,1.0267328,0.016793333,0.0012755666,0.018487796,58.32733,-0.012123108,53.439575,0.0010086059,59.12797,51.122383,55.88872,-0.0146816075,-0.025325987,0.011389717,0.6296848654747009,0.49963751435279846,-57.11328,1.0155884,1.3356705,0.82787627,1.0290741,?,?,?
Summer,"2014-06-26",-0.0045991386,-0.015606246,-0.019778948,-0.025757479,0.020968823,0.021121256,0.054070983,0.0056193573,0.13494936,-0.032546524,0.113742895,-0.010714087,-0.022524491,0.011195472,0.2414636,-0.024483152,-3.5042307E-4,0.23414458,0.9114199,1.0019112,1.0410063,1.0026914,0.99574983,0.9906746,1.0472223,0.013534056,-0.0015455324,0.059500467,44.338352,0.63732755,71.75726,-0.12601776,61.986782,67.22681,71.6235,0.04632979,0.019813819,-0.14394563,0.5049564838409424,0.5635802745819092,-69.42573,-1.1978307,1.0394897,1.6384051,1.0153698,Very_High,0.06315214,95.52803
Summer,"2014-06-05",0.021121256,0.0042009256,0.028700944,0.015756577,0.020525644,0.009553639,0.1251159,0.006969302,-0.027766472,0.020497294,0.14985454,0.06917721,0.07344668,0.0964484,0.1999957,0.03395001,0.06507546,0.16009718,1.0620929,1.0518798,1.1054791,1.0142226,1.027902,1.0565777,1.1298618,0.031268205,0.0017574563,0.064539135,91.95416,0.19204101,67.15773,0.021958923,44.232418,72.17598,61.874546,-0.02573318,-0.042017814,-0.19190493,0.7892424464225769,0.786313533782959,-5.237749,0.4523573,2.7583542,2.5321755,1.0873199,Very_High,0.02460865,93.801025
Autumn,"2014-09-12",0.026039395,-0.008699892,-0.034156837,0.008183695,0.0031820333,0.021220466,-0.007276892,0.012168903,0.013472922,0.013107996,0.059940774,-0.016637301,0.0029190115,0.05647245,0.10134754,-0.053367287,-0.0068180687,0.03790125,1.0214671,1.0188166,1.0457077,1.0157062,1.0142975,1.0119349,1.0432372,0.016174749,-0.0022219594,0.028610257,37.98217,-1.0374756,66.99875,-0.051748656,65.00725,73.40033,66.54364,0.0026168232,-0.015315581,-0.06375668,0.6712641716003418,0.5700581073760986,-66.36207,-0.37885165,0.93312836,1.1225542,1.0310147,High,0.008415693,102.20174
Winter,"2014-11-14",0.05041399,0.010128955,0.008790682,0.02578528,0.03132203,0.017569596,-0.030321259,-0.019915782,0.02974222,-0.023098374,0.07134317,-0.029171754,0.06832933,0.17360982,0.14582032,0.028045658,0.1410757,0.1133044,0.85968834,1.0602993,1.1012096,1.02536,1.0380574,1.0646905,1.1120571,0.031681996,-0.0017017641,0.039852977,85.543816,-2.2732177,55.71612,0.089084625,54.89624,65.98102,59.368298,-0.03761254,-0.06581093,-0.13673306,0.7346025109291077,0.623960554599762,-23.335035,0.83402157,2.989891,2.5728803,1.0939891,Very_High,0.04869088,119.27926
Autumn,"2014-07-10",0.009560253,0.026197629,0.03485666,-0.0045991386,-0.015606246,-0.019778948,0.07123141,0.06492007,0.040749364,0.11948818,0.056396328,-0.002052048,0.06725477,0.021528123,0.14330135,0.043167852,5.348909E-4,0.116684,0.8622832,1.0225621,1.0627294,0.99878085,1.0125829,1.0258735,1.0599018,0.01854943,0.0011818295,0.0403377,76.00453,1.9702438,67.5055,-0.124736786,63.809868,65.23993,64.54544,-0.04101695,0.007284022,-0.05175454,0.3874604403972626,0.4566884934902191,-18.552607,0.40218925,1.5765533,1.3754587,1.0297432,Very_High,0.024385076,96.593834
Winter,"2014-10-29",0.03132203,0.017569596,0.07242273,-0.05003448,0.010631779,0.01541256,0.009519006,-0.021346733,0.04883747,0.034068942,0.011198419,-0.05378272,0.08966217,0.0729964,0.07310298,0.100021094,0.0607904,0.054168448,0.86614233,1.0488275,1.069415,1.0140958,1.0437675,1.0601846,1.0633174,0.029549971,0.0027287223,0.021267308,75.88432,0.67677844,52.111717,0.090351865,56.006443,46.21474,56.296783,-5.235523E-4,-0.053156164,-0.07202411,0.34463611245155334,0.2853406071662903,-36.273685,1.814905,1.6044617,0.69700915,1.0614284,Very_High,0.04231331,110.99197
Spring,"2015-02-23",0.04207477,0.021101093,0.06672287,0.014282683,0.02785414,0.057641014,0.048507605,-0.039319016,-0.010166465,-0.021843087,0.076277405,-0.032198742,0.111203544,0.19256036,0.17346703,0.061719082,0.15849136,0.16241142,1.119687,1.082366,1.1372081,1.0270269,1.0491769,1.0931556,1.1605698,0.047620278,1.6061216E-5,0.054713264,90.19335,-1.0628532,59.60781,0.10795517,52.086037,70.40422,58.421543,-0.05924012,-0.15343381,-0.1529099,0.8469057679176331,0.7752159833908081,-3.6262858,1.6542511,4.86792,4.0407944,1.1353531,Little_High,0.004511324,133.6
Summer,"2015-05-01",-0.0409788,0.017614922,0.0326511,0.009413771,0.007389752,-0.008461311,-0.021653544,-0.0048799757,0.007129954,0.090531655,-0.005261065,-0.037676632,0.058536544,0.07528765,0.042703204,-0.012132255,0.012022773,-0.029221538,1.2259588,1.0090479,1.0258436,0.998142,1.0003641,1.0103818,1.0144322,0.015627438,7.210607E-4,0.018874956,76.30371,-0.5790535,56.334843,0.04992523,56.005882,56.263145,56.090427,-0.019937266,-0.010402275,0.01753538,0.4660235643386841,0.5820837020874023,-19.547377,-0.065938115,0.8519287,0.88489777,1.0165031,?,?,?
Winter,"2014-10-07",-0.005238054,0.012671033,-0.020066578,-0.0017660873,0.019940019,0.0044816346,-0.021974694,0.059517466,-0.021537922,0.03487624,0.015366538,-0.05075022,-0.0054401276,-0.006790905,0.036771942,-0.022180337,0.02257109,0.012803551,0.63848156,0.9868374,0.99982107,0.99332094,0.9891816,0.98116654,0.99455047,0.0120379105,-5.339583E-4,0.02503874,43.770355,-1.0760285,60.408978,-0.03003769,63.535465,49.957764,59.098526,-0.009566614,-0.041044455,-0.029338405,0.01581624709069729,0.16494572162628174,-64.45147,-0.6337911,-0.046676636,0.2702189,0.9780364,Very_High,0.028965015,102.171974
Spring,"2014-03-03",0.00792596,-0.029344,-0.027197806,0.01683593,0.05069998,0.019230455,-0.09708769,-1.7932075E-4,-9.008414E-4,-8.9603034E-4,7.900328E-4,-0.10536928,-0.018537164,0.06209452,-0.03841183,-0.021321561,0.058867436,-0.049587153,0.7152933,0.9996147,0.99079764,1.0067606,0.99795973,1.0029918,0.9951819,0.024513038,-0.0019562591,0.03128872,38.787556,-3.7957559,43.37112,-0.0024856566,16.516563,47.498898,47.530357,0.03824798,-0.012924571,0.10644291,0.5308143496513367,0.522197425365448,-33.991497,-0.16762903,-0.18685913,-0.103044614,0.99757415,Very_High,0.016979098,75.65866
Winter,"2014-12-26",0.01631578,0.054331716,-0.025387513,0.012977575,-0.014252487,-0.02794375,0.081876874,0.045310035,0.06325316,-0.02043435,0.074665695,-1.8299611E-4,0.006326832,-0.04367446,0.16002591,0.005658499,-0.046658088,0.18150385,0.6586505,1.0154139,1.0352228,1.0118773,1.0269088,1.0109212,1.0315366,0.024937436,-0.001362396,0.04721309,58.654137,3.5177345,60.195675,-0.041290283,61.97929,43.51494,62.45652,0.006314732,0.052001778,-0.011428326,0.2788262665271759,0.3289615213871002,-82.03878,0.10059978,0.1721344,0.12183451,1.0000304,Stay,0.0021830127,114.31882
Winter,"2014-10-17",-0.027094472,-0.027476804,0.010705463,-0.009643085,-0.013232531,-0.027137244,0.02974222,-0.023098374,0.066704385,-0.004820966,0.029873326,-0.016872767,0.015565742,-0.0055692717,0.06076068,-0.029171754,-0.0628201,0.011477027,1.1314843,0.9833162,0.9884362,0.99657154,0.98561966,0.979354,0.97825325,0.01613303,8.9937414E-4,0.019995041,58.567696,0.51118165,56.773434,-0.069747925,66.637405,50.35564,54.507736,-0.020706775,-0.027550463,-0.05511601,-0.22727246582508087,0.03297454118728638,-41.83851,-0.7276177,-0.5542221,-0.19041327,0.9757097,Very_High,0.091313265,107.150665
Summer,"2014-04-16",-0.021990689,-0.0032558849,-0.033155475,-8.159388E-4,-0.017895125,0.018664194,7.5336173E-4,-0.027032953,0.092811845,-0.0961797,0.026647924,-0.011585239,-0.028924707,-0.01581376,0.0421213,-0.05354844,-0.03340265,0.023133619,0.88639855,0.98309815,0.9776067,0.99742854,0.98866975,0.9764665,0.97841734,0.016899927,9.3883276E-4,0.01633905,36.50843,-0.13473968,48.897198,-0.0197052,44.587135,49.753777,51.198914,-0.0025444254,-0.031722214,-0.015540352,-0.4009437561035156,-0.25979679822921753,-89.437294,-0.5862932,-0.4735489,-0.18040226,0.9781964,Very_High,0.15033858,84.03823
Summer,"2015-05-04",-0.011217015,0.0026500104,0.012255987,0.004988952,-0.017137937,0.007945968,-0.034951456,-0.008399454,-0.016111396,0.08824429,-0.005261065,-0.037676632,0.019122794,0.023998158,0.011935275,0.0048733773,0.011662486,-0.019870669,1.0902492,1.0064118,1.0228978,1.002336,0.9975734,1.0078899,1.0125929,0.015757814,6.245189E-5,0.01880748,65.099655,-0.2629814,54.754482,0.038488008,56.668694,61.321495,56.483566,-0.0130546875,-8.3079934E-4,0.021835592,0.43705007433891296,0.5176097750663757,-19.547379,-0.107530355,0.82136536,0.87513053,1.0172708,?,?,?
Spring,"2015-01-21",-0.004090872,-0.051332217,0.019123256,-0.051830333,-0.011160906,0.0060053677,-0.026950048,4.3306983E-4,0.055611648,0.058537744,-0.009556408,-0.09246249,0.05882903,0.009764866,0.045592535,0.017872347,-0.03759269,-0.012059457,0.96533984,0.9986499,0.9985741,1.0127015,1.0032047,0.9949456,0.9774702,0.023550687,1.9218847E-4,0.031244265,36.102608,0.17042466,54.978024,2.243042E-4,61.214794,51.3179,53.840786,-0.02813014,0.011195341,0.002220938,0.2208341360092163,0.03100685030221939,-35.296783,-0.036689878,-0.86424255,-0.8458976,0.98973227,Very_High,0.0850892,120.03626
Winter,"2014-12-17",-0.025387513,0.012977575,-0.014252487,-0.02794375,-0.033593684,0.023409717,0.057884533,0.11269339,-0.0019008981,-0.021414548,0.09844986,0.0038062243,-0.026729727,-0.021177348,0.13594702,-0.07688309,-0.06699453,0.08093536,1.0487773,0.97787195,0.9999456,1.0024004,0.98151934,0.9589207,1.004608,0.032584444,0.002555585,0.058653336,41.29366,-0.47661895,75.79976,-0.013878631,59.923454,61.752922,71.41279,0.030200228,0.033227235,-0.05769097,0.3063638210296631,0.36217737197875977,-65.07534,-2.4034388,-0.36791992,0.8337995,0.971332,Very_High,0.04488349,114.31882
